stop_id,stop_name,stop_lat,stop_lon,census_tract_id
00090900,Windmill Blvd at Steeles Ave W,43.65353,-79.746588,5350528.31
00090950,Windmill Blvd n/of Ortana Dr,43.652748,-79.745595,5350528.31
00091000,Ray Lawson Blvd w/of McLaughlin Rd S,43.650766,-79.736459,5350528.31
00091010,Ray Lawson Blvd opp Acadian Heights,43.648042,-79.737545,5350528.5
00091050,Ray Lawson Blvd w/of Woodsend Run,43.645938,-79.740017,5350528.51
00091100,Queen St W w/of Drinkwater Rd,43.670077,-79.777261,5350572.09
00091350,Queen St W e/of Major William Sharpe,43.670675,-79.777034,5350573.05
00091360,James Potter - Zum Queen West Station Stop WB,43.662863,-79.785716,5350577.03
00091365,Queen St W opp Angelgate Rd,43.660969,-79.787841,5350577.03
00091370,Creditview - Zum Queen West Station Stop WB,43.656476,-79.792832,5350577.04
00091375,Queen St opp Links Lane,43.654256,-79.79526,5350577.04
00091380,Queen St w/of Elbern Markell Dr,43.651734,-79.797903,5350577.04
00091385,Royal West Dr s/of Airlie Crt,43.650163,-79.800601,5350577.04
00091600,Christie Dr e/of Kennedy Rd,43.737742,-79.805287,5350576.04
00091610,Kenpark Ave opp Starling Crt,43.74346,-79.811299,5350576.04
00091611,Kenpark Ave w/of Kingfisher Crt - 202 School Only,43.744392,-79.811194,5350576.04
00091650,Royal West Dr s/of Adamsville Rd,43.651901,-79.805589,5350577.04
00091655,Royal West Dr s/of Beacon Hill Dr,43.655031,-79.809748,5350577.04
00091660,Royal West Dr btwn Beacon Hill Dr & Williams Pkwy,43.658122,-79.811042,5350577.04
00091670,Royal West Dr btwn Balin Cres & Balin Cres,43.654522,-79.809401,5350577.04
00091675,Royal West Dr at Lunogo Park,43.651676,-79.805382,5350577.04
00091680,Royal West Dr n/of Queen St W,43.650054,-79.800794,5350577.04
00091690,Queen St e/of Royal West Dr,43.650553,-79.798814,5350576.91
00092000,Chinguacousy - Zum Queen West Station Stop WB,43.666174,-79.782134,5350577.02
00092300,Royal West Dr at Williams Pkwy W,43.659993,-79.814977,5350577.04
00092465,McLaughlin - Zum Queen West Station Stop EB,43.675526,-79.771063,5350572.09
00092470,Queen St W w/of Academic Dr,43.672278,-79.77472,5350572.09
00092475,Queen St opp Elbern Markell Dr,43.652312,-79.796936,5350576.91
00092480,Queen St W w/of Links Lane,43.653692,-79.795412,5350576.91
00092485,Creditview - Zum Queen West Station Stop EB,43.656482,-79.792445,5350576.91
00092490,Queen St W w/of Angelgate Rd,43.660227,-79.788276,5350577.06
00092495,James Potter - Zum Queen West Station Stop EB,43.662941,-79.785277,5350577.06
00093000,Financial Dr n/of Steeles Ave,43.632796,-79.771196,5350576.91
00093005,Financial Dr n/of Antamina St,43.633598,-79.773346,5350576.91
00093045,Financial Dr s/of Grouse Lane,43.623834,-79.759124,5350528.52
00093050,Financial Dr s/of Hallstone Rd,43.625894,-79.761917,5350528.52
00093055,Financial Dr s/of Miner St,43.627477,-79.764052,5350528.53
00093060,Financial Dr s/of Cooperage St,43.630655,-79.768446,5350528.53
00093505,Financial Dr n/of Plentywood Dr,43.634791,-79.77854,5350576.91
00093510,Financial Dr n/of Shediac Rd,43.633641,-79.776999,5350576.91
00093515,Financial Dr n/of Olivia Marie Rd,43.633418,-79.775097,5350576.91
00093520,Financial Dr opp Antamina St,43.633367,-79.773016,5350576.91
00093530,Hereford St s/of Steeles Ave,43.621436,-79.780228,5350528.53
00093535,Edgeware Rd e/of Hereford St,43.618921,-79.775266,5350528.53
00093540,Edgeware Rd w/of Ironbridge Rd,43.621025,-79.772927,5350528.53
00093545,Mississauga Rd n/of Hereford St,43.621373,-79.768252,5350528.53
00093800,Castlemore Rd w/of Valleycreek Dr,43.773433,-79.710232,5350576.82
00093805,McVean Dr at 9980 McVean Dr,43.78185,-79.700002,5350576.82
00093810,Clarkway Dr s/of Castlemore Rd,43.800545,-79.678234,5350576.94
00093815,Clarkway Dr n/of Almond St,43.799475,-79.676745,5350576.94
00093820,Clarkway Dr n/of Riseborough Dr,43.797905,-79.674622,5350576.94
00093825,Clarkway Dr n/of Castle Oaks Crossing,43.795666,-79.671598,5350576.94
00093830,Clarkway Dr n/of Daden Oaks Dr,43.79401,-79.669349,5350576.96
00093835,Clarkway Dr n/of Valerian St,43.792615,-79.66742,5350576.96
00093840,Clarkway Dr n/of Bellchase Trail,43.791228,-79.665579,5350576.96
00093845,Clarkway Dr s/of Bluffmeadow St,43.792323,-79.666605,5350576.96
00093850,Clarkway Dr s/of Singletree Rd,43.79376,-79.668555,5350576.96
00093855,Clarkway Dr s/of Castle Oaks Crossing,43.79536,-79.670717,5350576.96
00093860,Clarkway Dr s/of Altura Way,43.79762,-79.673787,5350576.94
00093865,Clarkway Dr s/of Caliper Rd,43.799186,-79.675894,5350576.94
00093870,Castlemore Rd w/of Clarkway Dr,43.800853,-79.679373,5350576.94
00093875,Castlemore Rd opp Drummondville Dr,43.799418,-79.681525,5350576.73
00093880,Castlemore Rd opp Gardenbrooke Trail,43.797221,-79.684074,5350576.73
00093885,Castlemore Rd opp Bloom Dr,43.794835,-79.686848,5350576.73
00093890,Castlemore Rd at The Gore Rd,43.792393,-79.689704,5350576.73
00093950,Humberwest Pkwy s/of Exchange Dr,43.754603,-79.687557,5350576.78
00094000,Chinguacousy Rd s/of Earlsbridge Blvd,43.701262,-79.828437,5350576.5
00094005,Chinguacousy Rd s/of Sugarhill Dr,43.70374,-79.831826,5350576.49
00094010,Wanless Dr w/of Chinguacousy Rd,43.705846,-79.835826,5350576.98
00094015,Wanless Dr e/of Brisdale Dr - 4A,43.702477,-79.839452,5350576.98
00094025,Chinguacousy Rd s/of Wanless Dr,43.705639,-79.834887,5350576.53
00094030,Chinguacousy Rd n/of Sugarhill Dr,43.703918,-79.832551,5350576.53
00094035,James Potter Rd s/of Teal Crest Cir,43.664617,-79.78826,5350577.03
00094040,James Potter Rd s/of Queen St W,43.662662,-79.784641,5350577.06
00094045,James Potter Rd s/of Beechmont Dr,43.659229,-79.782737,5350577.06
00094050,James Potter Rd s/of Bonnie Braes Dr,43.654822,-79.779453,5350577.06
00094055,James Potter Rd s/of Arrowpoint Dr,43.65366,-79.775938,5350577.06
00094060,James Potter Rd s/of Leadership Dr,43.653511,-79.772862,5350577.06
00094065,James Potter Rd n/of Leadership Dr,43.653611,-79.773815,5350577.05
00094070,James Potter btwn Bittersweet Rd and Ingleside Rd,43.65418,-79.776838,5350577.05
00094075,James Potter Rd n/of Bonnie Braes Dr,43.655421,-79.780399,5350577.05
00094080,James Potter Rd n/of Timbercrove Rd,43.660107,-79.782506,5350577.05
00094085,James Potter Rd n/of Queen St W,43.663823,-79.785616,5350577.02
00094090,James Potter Rd s/of Daviselm Dr,43.664863,-79.788876,5350577.02
00094100,Williams Pkwy e/of Brentwick Dr,43.665903,-79.809358,5350577.0
00094105,McLaughlin Rd at 9720 McLaughlin Rd,43.690078,-79.789733,5350573.1
00094115,Dusk Dr e/of Hatton Crt,43.655581,-79.768636,5350577.05
14090101,Castle Oaks Crossing e/of Long Branch Trail,43.793881,-79.673564,5350576.94
14090102,Castle Oaks Crossing opp Bellchase Trail,43.792388,-79.676098,5350576.95
14090103,Castle Oaks Crossing e/of Gardenbrook Trail,43.791386,-79.678553,5350576.95
14090104,Westbrook Ave s/of Cottrelle Blvd,43.776697,-79.677051,5350576.86
14090105,Skyvalley Dr s/of Heathbrook Ave,43.777835,-79.67878,5350576.63
14090107,Steeles Ave w/of Paget Rd,43.734825,-79.656024,5350576.78
14090108,Paget Rd n/of Kenview Blvd,43.73405,-79.652143,5350576.78
14090109,Production Rd at Production Rd cul-de-sac,43.718303,-79.668275,5350576.79
14090110,Production Rd w/of Airport Rd,43.720318,-79.665547,5350576.79
14090111,Driver Rd w/of Pedigree Crt,43.72265,-79.662747,5350576.78
14090112,Driver Rd at 30 Driver Rd,43.723563,-79.661999,5350576.78
14090113,Driver Rd e/of Airport Rd,43.721104,-79.664862,5350576.78
14090114,Cherrytree Dr n/of Rembrandt Crt (N),43.654093,-79.726714,5350528.22
14090115,Cherrytree Dr n/of Waterloo Crt,43.653071,-79.724007,5350528.22
14090116,Cherrytree Dr n/of Sparrow Crt,43.652094,-79.721758,5350528.22
14090117,Cherrytree Dr s/of Redwood Place,43.654881,-79.720395,5350528.22
14090118,Cherrytree Dr n/of 20 Cherrytree Dr,43.655944,-79.723294,5350528.22
14090119,Heart Lake Terminal Route 23 EB Stop,43.727993,-79.798215,5350576.09
14090120,Mount Pleasant Village - Route 26 Stop,43.675226,-79.823156,5350577.09
14090125,Robert Parkinson Dr n/of Sandalwood Pkwy,43.687113,-79.838418,5350576.98
14090126,Robert Parkinson Dr s/of Tribune Dr,43.689276,-79.840596,5350576.98
14090129,Castlemore Rd e/of Humberwest Pkwy,43.767077,-79.718073,5350576.69
14090130,Humberwest Pkwy s/of Fairlawn Blvd,43.769799,-79.725791,5350576.69
14090131,Humberwest Pkwy s/of Crystal Hill Dr,43.768584,-79.721308,5350576.69
14090132,Mount Pleasant GO Station - 5/5A/505 Zum Bovaird,43.674849,-79.822789,5350577.0
14090133,McLaughlin- Zum Bovaird Station Stop WB,43.695746,-79.798173,5350576.43
14090134,Heart Lake - Zum Bovaird Station Stop WB,43.721291,-79.770466,5350576.06
14090135,Trinity Common Terminal-5/5A EB/ 505/505A EB Stop,43.730758,-79.763801,5350576.93
14090136,Trinity Common Terminal - 5/5A WB/ 505 WB/17 Stop,43.730653,-79.764333,5350576.93
14090137,Dixie - Zum Bovaird Station Stop EB,43.735252,-79.753906,5350562.03
14090138,Dixie - Zum Bovaird Station Stop WB,43.734315,-79.755618,5350576.93
14090139,Bramalea - Zum Bovaird Station Stop EB,43.743875,-79.744408,5350562.03
14102702,James Potter Rd n/of Dusk Dr,43.653539,-79.770182,5350577.06
15010501,Heart Lake Rd at 10111 Heart Lake Rd (Lowe's),43.724183,-79.771506,5350576.06
15010502,Ray Lawson Blvd w/of Timberlane Dr,43.653034,-79.733113,5350528.22
15010503,Royal West Dr s/of Williams Pkwy W,43.659347,-79.812969,5350577.04
15021601,Steeles Ave e/of Resolution Dr,43.67864,-79.719094,5350570.01
15033001,Sheridan College Term - 3/3A/4/4A/11/51/511/104 WB,43.655817,-79.741824,5350528.21
15033002,Sheridan College Terminal - 11/51/511/511C EB,43.656078,-79.741521,5350528.21
15033003,Malta - Zum Steeles Station Stop EB,43.66127,-79.738079,5350528.21
15033004,Chinguacousy - Zum Steeles Station Stop WB,43.646368,-79.755308,5350576.9
15033005,Financial - Zum Steeles Station Stop EB,43.632914,-79.769518,5350528.53
15033006,Hereford - Zum Steeles Station Stop EB,43.622682,-79.7808,5350528.53
15033007,Rivermont - Zum Steeles Station Stop WB,43.622035,-79.782019,5350576.91
15033008,Gore Meadows CC - Route 50A/35/36 NB Stop,43.793338,-79.69607,5350576.73
15051801,Heart Lake Rd s/of Sprucewood Rd,43.727923,-79.771143,5350576.06
15051802,Bramalea Rd s/of Inspire Blvd,43.769536,-79.777967,5350576.54
15051804,The Gore Rd n/of Castlemore Rd,43.791967,-79.690244,5350576.73
15051805,Castlemore Rd e/of The Gore Rd,43.792238,-79.68928,5350576.95
15051806,Creditview Rd s/of Aylesbury Rd,43.683911,-79.82925,5350576.99
15051807,Queen St w/of Chinguacousy Rd,43.665332,-79.782636,5350577.05
15051808,Wanless Dr e/of Creditview Rd - 4A,43.69681,-79.845586,5350576.52
15051809,Creditview Rd s/of Wanless Dr,43.695991,-79.845492,5350576.98
15051810,Castlemore Rd e/of Honeyview Trail,43.7839,-79.698403,5350576.63
15062901,Castlemore Rd w/of Julian Dr,43.788377,-79.693681,5350576.63
15090504,Dixie Rd s/of Dolbyhill Dr,43.756319,-79.783867,5350576.84
15090700,Don Minaker Dr n/of Ebenezer Rd,43.764994,-79.671601,5350576.87
15090701,Cherrycrest Dr n/of Queen St,43.763462,-79.669837,5350576.65
15090702,Panahill Dr at St Grace Ct,43.78229,-79.678297,5350576.63
15090703,Gardenbrooke Tr w/of Freedom Oaks Tr,43.783887,-79.676564,5350576.97
15090704,Gardenbrooke Tr w/of Thorndale Rd,43.785024,-79.675238,5350576.97
15090705,Gardenbrooke Tr opp Toddville Rd,43.787666,-79.674577,5350576.97
15090706,Gardenbrooke Tr opp Penelope St,43.788771,-79.675709,5350576.97
15090707,Gardenbrooke Tr opp Mulgrave St,43.789948,-79.67688,5350576.97
15090708,Gardenbrooke Tr n/of Castle Oaks Crossing,43.791393,-79.678841,5350576.95
15090709,Gardenbrooke Tr opp Academy Dr,43.794338,-79.681652,5350576.95
15090710,Gardenbrooke Tr opp Snowpass St,43.795905,-79.682734,5350576.95
15090711,Mount Pleasant GO Station - Route 1 / 561 Stop,43.674774,-79.822827,5350577.0
15090712,James Potter Rd n/of Fahey Dr,43.651977,-79.767236,5350576.9
15090713,James Potter Rd opp Young Dr,43.650003,-79.763774,5350576.9
15090714,Steeles Ave w/of Mavis Rd,43.646217,-79.75483,5350528.52
15090715,Mavis Rd s/of Ray Lawson Blvd,43.641652,-79.746422,5350528.52
15090724,Mavis Rd at Ray Lawson Blvd,43.641985,-79.746461,5350528.51
15090725,Mavis Rd opp Clementine Dr,43.643436,-79.749552,5350528.5
15090726,James Potter Rd s/of Young Dr,43.650169,-79.763621,5350576.9
15090727,James Potter Rd opp Fahey Dr,43.651709,-79.766599,5350576.9
15090728,James Potter Rd s/of Dusk Dr,43.653405,-79.768851,5350577.05
15090729,Spar Dr s/of Williams Pkwy,43.754006,-79.705231,5350576.78
15090730,Spar Dr n/of Ward Rd,43.752522,-79.702982,5350576.78
15090731,Ward Rd at 73 Ward Rd,43.755892,-79.698537,5350576.78
15090732,Edvac Dr n/of Williams Pkwy,43.761162,-79.701432,5350576.78
15090733,Edvac Dr at 13 Edvac Dr,43.76218,-79.704627,5350576.78
15090734,Automatic Rd w/of Edvac Dr,43.762167,-79.707079,5350576.78
15090735,Automatic Rd at 38 Automatic Rd,43.760392,-79.708991,5350576.78
15090736,Automatic Rd at 26 Automatic Rd,43.75882,-79.71072,5350576.78
15090737,Automatic Rd at 16 Automatic Rd,43.756928,-79.71075,5350576.78
15090738,Automatic Rd at 6 Automatic Rd,43.755556,-79.708895,5350576.78
15090743,Ward Rd e/of Spar Dr,43.753452,-79.701361,5350576.78
15090745,Fernforest Dr s/of Sahara Trail,43.751122,-79.764901,5350576.85
15090746,Fernforest Dr n/of Dewside Dr,43.752754,-79.767142,5350576.85
15090750,Countryside Dr e/of Blackstone River Dr,43.75681,-79.779258,5350576.84
15090756,Ganton Heights e/of Creditview Rd,43.676196,-79.828631,5350577.09
15090757,Veterans Dr s/of Aylesbury Dr,43.676953,-79.833812,5350576.99
15090758,Veterans Dr opp Tysonville Cir,43.679124,-79.838247,5350576.99
15090759,Veterans Dr n/of Battalion Rd,43.681233,-79.841322,5350576.99
15090760,Robert Parkinson Dr n/of Buick Blvd,43.69105,-79.8429,5350576.98
15090761,Robert Parkinson Dr s/of Bannister Cres,43.691945,-79.844451,5350576.98
15090762,Robert Parkinson Dr s/of Polstar Rd,43.693667,-79.846417,5350576.98
15090763,Robert Parkinson Dr s/of Wanless Dr,43.694583,-79.847776,5350576.98
15090764,Robert Parkinson Dr s/of Remembrance Rd,43.69635,-79.850534,5350576.98
15090767,Robert Parkinson Dr s/of Eckford Lane,43.693392,-79.846213,5350576.98
15090768,Robert Parkinson Dr n/of Allium Rd,43.691954,-79.844697,5350576.98
15090769,Robert Parkinson Dr at Buick Blvd,43.690919,-79.842967,5350576.98
15090770,Robert Parkinson Dr n/of Giltspur Rd,43.689496,-79.840964,5350576.98
15090771,Robert Parkinson Dr n/of Killick Rd,43.688088,-79.839931,5350576.98
15090773,Veterans Dr s/of Dufay Rd,43.680681,-79.840988,5350576.99
15090774,Veterans Dr s/of Tysonville Cir,43.67889,-79.837936,5350576.99
15090775,Veterans Dr n/of Dublin Rd,43.677041,-79.834295,5350576.99
15090776,Ganton Heights w/of Butterworth Rd,43.676098,-79.827991,5350577.09
15090777,Creditview Rd opp Aylesbury Dr,43.684168,-79.82918,5350576.81
15090778,Goreway Dr n/of Jacksonville Dr,43.788026,-79.731857,5350576.47
15090780,Bloomsbury Ave s/of Jacksonville Dr,43.785847,-79.733435,5350576.47
15090804,Williams - Zum Queen West Station Stop SB,43.658335,-79.818246,5350576.91
15090805,Mississauga Rd opp Credit Ridge Commons,43.655933,-79.814968,5350576.91
15090806,Mississauga Rd s/of Settlers Field Rd,43.653649,-79.81179,5350576.91
15090807,Mississauga Rd s/of Ostrander Blvd,43.650391,-79.807309,5350576.91
15090808,Mississauga Rd s/of Queen St,43.64715,-79.802417,5350576.91
15090809,Mississauga Rd n/of Embleton Rd,43.644594,-79.799482,5350576.91
15090810,Mississauga Rd n/of Lionhead Golf Club Rd,43.637859,-79.790439,5350576.91
15090811,Mississauga Rd s/of Olivia Marie Rd,43.629107,-79.778451,5350576.91
15090816,Mississauga Rd s/of Hallstone Rd,43.621064,-79.766966,5350528.53
15090817,Mississauga Rd opp Edgeware Rd,43.62316,-79.769992,5350528.53
15090818,Mississauga Rd n/of Steeles,43.627906,-79.776196,5350576.91
15090819,Mississauga Rd n/of Olivia Marie Rd,43.630119,-79.779163,5350576.91
15090820,Mississauga Rd n/of Wardsville Dr,43.633408,-79.783714,5350576.91
15090821,Mississauga Rd n/of Financial Dr,43.635809,-79.78703,5350576.91
15090822,Mississauga Rd opp Lionhead Golf Club Rd,43.63821,-79.790373,5350576.91
15090823,Mississauga Rd opp Embleton Rd,43.644186,-79.79855,5350576.91
15090824,Mississauga Rd at Queen St,43.647254,-79.801894,5350576.91
15090825,Mississauga Rd n/of Adamsville Rd,43.651233,-79.807886,5350577.04
15090826,Williams - Zum Queen West Station Stop NB,43.658624,-79.818007,5350577.0
15090838,Chinguacousy Rd n/of Drinkwater Rd,43.656829,-79.767917,5350572.1
15090839,Chinguacousy Rd btwn Queen St & Bonnie Braes Dr,43.663192,-79.777202,5350577.05
15090840,Chinguacousy Rd btwn Bonnie Braes Dr & Dusk Dr,43.659006,-79.771503,5350577.05
15090845,Jacksonville Dr w/of Goreway Dr,43.787516,-79.731924,5350576.47
15090846,Humberwest Pkwy at Airport Rd,43.769265,-79.729366,5350576.69
15090847,Humberwest Pkwy n/of Castlemore Rd,43.767288,-79.718958,5350576.69
15090848,Humberwest Pkwy n/of Crystal Hill Dr,43.769308,-79.721813,5350576.69
15090849,Humberwest Pkwy w/of Fairlawn Blvd,43.770101,-79.727132,5350576.69
15090850,Humberwest Pkwy e/of Airport Rd,43.769483,-79.72962,5350576.69
15090856,Havelock Dr n/of Merganser Cres (N),43.658611,-79.719853,5350528.2
15090857,Havelock Dr w/of Kesteven Cres (W),43.657353,-79.717163,5350528.2
15090858,Havelock Dr w/of Plover Place,43.659336,-79.714591,5350528.2
15090859,Havelock Dr s/of Bloomingdale Dr,43.661521,-79.716388,5350528.2
15090860,Chinguacousy Rd n/of Steeles Ave,43.647154,-79.755477,5350576.9
15090862,Charolais Blvd e/of James Potter Rd,43.649152,-79.761698,5350576.9
15090863,Dusk Dr w/of Chinguacousy Rd,43.655684,-79.768317,5350577.05
15090864,Drinkwater Rd n/of Vivians Cres (N),43.661471,-79.764787,5350572.09
15090865,Drinkwater Rd s/of Ripley Cres (S),43.662682,-79.766321,5350572.09
15090866,Drinkwater Rd n/of White Tail Cres (S),43.663807,-79.768714,5350572.09
15090867,Drinkwater Rd s/of Sunley Cres (N),43.665827,-79.771153,5350572.09
15090868,Drinkwater Rd opp Herkes Dr,43.66715,-79.772239,5350572.09
15090869,Drinkwater Rd s/of McCleave Cres (N),43.668469,-79.773627,5350572.09
15090870,Drinkwater Rd s/of Colonel Frank Ching Cres,43.669444,-79.775505,5350572.09
15090871,Drinkwater Rd at 709 Queen St,43.670189,-79.776683,5350572.09
15090872,Academic Dr s/of Queen St,43.672257,-79.773571,5350572.09
15090873,Drinkwater Rd s/of Queen St,43.66976,-79.776244,5350572.09
15090874,Drinkwater Rd n/of Ventura Ave,43.668697,-79.774253,5350572.09
15090875,Drinkwater Rd s/of Herkes Dr,43.667047,-79.772341,5350572.09
15090876,Drinkwater Rd n/of Sterritt Dr,43.665155,-79.770757,5350572.09
15090877,Drinkwater Rd opp White Tail Cres (S),43.663504,-79.768393,5350572.09
15090878,Drinkwater Rd s/of Spalding Gate,43.662514,-79.766357,5350572.09
15090879,Drinkwater Rd opp Vivians Cres (N),43.661398,-79.764923,5350572.09
15090880,Drinkwater Rd at Lockwood Rd,43.659524,-79.765503,5350572.09
15090881,Gardenbrooke Tr n/of Mulgrave St,43.790237,-79.677472,5350576.97
15090882,Gardenbrooke Tr n/of Penelope St,43.789098,-79.676082,5350576.97
15090883,Gardenbrooke Tr n/of Toddville Rd,43.787951,-79.675143,5350576.97
15090884,Gardenbrooke Tr e/of Thorndale Rd,43.785743,-79.67464,5350576.97
15090885,Gardenbrooke Tr at Castlebrooke Secondary School,43.78441,-79.676154,5350576.97
15090886,Panahill Dr opp St Grace Ct,43.782333,-79.678582,5350576.63
15090887,Panahill Dr e/of Templeton Crt,43.78126,-79.680981,5350576.63
15090888,Panahill Dr e/of Strathdale Rd,43.7811,-79.683408,5350576.63
15090889,Panahill Dr w/of Smithville Dr,43.780255,-79.685774,5350576.63
15090890,Panahill Dr opp Fieldview Dr,43.780775,-79.684712,5350576.63
15090891,Panahill Dr w/of Dilworth Chase Rd,43.781175,-79.680833,5350576.63
15090892,Skyvalley Dr n/of Riverglen St,43.778333,-79.679264,5350576.63
15090893,Skyvalley Dr n/of Cottrelle Blvd,43.77691,-79.677669,5350576.63
15090894,Westbrook Ave n/of Gorevale Dr,43.77558,-79.675477,5350576.87
15090895,Westbrook Ave n/of Trevino Cres (N),43.774577,-79.673981,5350576.87
15090896,Westbrook Ave n/of Don Minaker Dr,43.772976,-79.671751,5350576.87
15090897,Don Minaker Dr e/of Hampton Springs Dr,43.77083,-79.674075,5350576.87
15090898,Don Minaker Dr s/of Pasadena Ave,43.768697,-79.675375,5350576.87
15090899,Don Minaker Dr n/of Riverstone Dr,43.766996,-79.674299,5350576.87
15110201,Mississauga Rd s/of Howard Stewart Rd,43.632496,-79.783139,5350576.91
15110202,Sandalwood Pkwy e/of Creditview Rd,43.689118,-79.834828,5350576.81
15110203,Castlemore Rd w/of The Gore Rd,43.790371,-79.691402,5350576.63
15110204,Steeles Ave opp Polonia Ave,43.641643,-79.759935,5350528.52
15110205,Wanless Dr e/of Brisdale Dr,43.702247,-79.839254,5350576.53
16021501,Airport Rd opp Treeline Blvd,43.780736,-79.746168,5350576.66
16050901,Dixie Rd n/of Templehill Rd,43.752145,-79.778675,5350576.92
16050902,Mavis Rd n/of Clementine Dr,43.644281,-79.75128,5350528.52
16050903,WB Smart Centres - Walmart Plaza,43.77179,-79.77892,5350576.54
16050904,Biscayne Cres e/of First Gulf Blvd (S),43.677005,-79.712323,5350570.01
16050905,Biscayne Cres e/of Clipper Crt,43.677918,-79.709951,5350570.01
16050906,Biscayne Cres at 150 Biscayne Cres,43.680029,-79.710925,5350570.01
16050907,Biscayne Cres e/of First Gulf Blvd (N),43.68062,-79.71419,5350570.01
16050908,Bramalea Rd s/of Balmoral Dr,43.715362,-79.705014,5350560.0
16050909,Bramalea Rd n/of Balmoral Dr,43.715545,-79.705676,5350563.02
16062708,Sandalwood Pkwy w/of Sunny Meadow Blvd,43.755392,-79.755727,5350576.2
16062709,Sandalwood Pkwy e/of Bramalea Rd,43.755163,-79.756464,5350576.54
16090501,Bovaird - Zum Queen West Station Stop SB,43.666395,-79.829022,5350576.91
16090502,Mississauga Rd - Zum Queen West Station Stop EB,43.648416,-79.801026,5350576.91
16090503,Mississauga Rd - Zum Queen West Station Stop WB,43.648293,-79.801803,5350577.04
16090504,Bovaird - Zum Queen West Station Stop EB,43.667532,-79.828847,5350577.0
16090505,Queen St w/of Royal West Dr,43.649283,-79.800537,5350577.04
16090506,Ebenezer Rd e/of Royal Country Dr,43.770674,-79.665114,5350576.86
16090507,Ebenezer Rd e/of Alfonso Cres,43.7679,-79.668228,5350576.86
16090508,Ebenezer Rd e/of Don Minaker Dr,43.765173,-79.671138,5350576.86
16090512,Remembrance Rd w/of Clinton St,43.716709,-79.829758,5350576.98
16090514,Queen Mary Dr s/of Wanless Dr,43.712604,-79.826545,5350576.49
16090515,Ferforest Dr s/of Black Forest Dr,43.745032,-79.756942,5350576.17
16090516,Ferforest Dr s/of Black Oak Dr,43.744906,-79.757006,5350576.16
16090517,Hereford St s/of Edgeware Rd,43.616825,-79.773509,5350528.53
16090519,Veterans Dr s/of Kempsford Cres (S),43.683948,-79.844933,5350576.98
16090520,Veterans Dr n/of Buick Blvd,43.685501,-79.847649,5350576.98
16090523,Veterans Dr s/of Buick Blvd,43.685071,-79.847222,5350576.98
16090524,Veterans Dr n/of Fann Dr,43.684152,-79.845689,5350576.98
16090525,Veterans Dr s/of Sandalwood Pkwy,43.681479,-79.842111,5350576.99
16090527,Squire Ellis Dr btwn Quintette Cl & Belladonna Cir,43.813276,-79.724638,5350576.74
16090531,Ray Lawson Blvd e/of Rollingwood Dr,43.644275,-79.744566,5350528.51
16090532,Ray Lawson Blvd e/of Falstaff Dr,43.645436,-79.742629,5350528.51
16090537,Elbern Markell Dr opp Valleyway Dr,43.665436,-79.816756,5350577.0
16090538,Elbern Markell Dr n/of Canary Close,43.664318,-79.815016,5350577.0
16090539,Elbern Markell Dr n/of Williams Pkwy,43.663388,-79.812266,5350577.0
16090540,Elbern Markell Dr opp Lorenville Dr,43.662273,-79.809955,5350577.04
16090541,Elbern Markell Dr n/of Dalmeny Dr,43.661227,-79.807666,5350577.04
16090542,Elbern Markell Dr opp Junetown Cir,43.659898,-79.805476,5350577.04
16090543,Ingleborough Dr w/of Interlacken Dr,43.658857,-79.802632,5350577.04
16090544,Ingleborough Dr btwn Interlacken Dr and Intrigue,43.660259,-79.800904,5350577.04
16090545,Ingleborough Dr at Creditview Rd,43.661569,-79.799109,5350577.04
16090546,Creditview Rd n/of Fallowfield Rd,43.659172,-79.795674,5350577.04
16090547,Creditview Rd s/of Queen St,43.656612,-79.792213,5350576.91
16090549,Bonnie Braes Dr w/of Lloyd Sanderson Dr,43.651151,-79.783248,5350577.06
16090550,Bonnie Braes Drive btwn Seabrook Pl and Fallmeadow,43.652957,-79.781641,5350577.06
16090551,James Potter Rd s/of Queen St,43.663106,-79.78455,5350577.05
16090552,Chinguacousy Rd n/of Bonnie Braes Dr,43.661401,-79.774725,5350577.05
16090553,Bonnie Braes Dr btwn Allegro Dr and Heatherglen Dr,43.659734,-79.776353,5350577.05
16090554,Bonnie Braes Dr e/of Timercove Rd,43.657711,-79.778584,5350577.05
16090555,Bonnie Braes Dr e/of James Potter Rd,43.655611,-79.779789,5350577.05
16090556,Bonnie Braes Dr btwn Cranwood Cir and Ambiance Crt,43.653319,-79.781533,5350577.06
16090557,Bonnie Braes Dr e/of Creditview Rd,43.650893,-79.783843,5350577.06
16090559,Creditview Rd at Queen St,43.656736,-79.792084,5350577.06
16090560,Creditview Rd s/of Pathway Dr,43.658342,-79.794337,5350577.03
16090561,Ingleborough Dr w/of Creditview Rd,43.661465,-79.799502,5350577.04
16090562,Ingleborough Dr btwn Impulse Cir and Ivanhoe Crt,43.660283,-79.801118,5350577.04
16090563,Ingleborough Dr e/of Elbern Markell Dr,43.658817,-79.803005,5350577.04
16090564,Elbern Markell Dr s/of Junetown Cir,43.65965,-79.804821,5350577.04
16090565,Elbern Markell Dr n/of Deseronto St,43.661562,-79.808268,5350577.04
16090566,Elbern Markell Dr n/of Lorenville Dr,43.662385,-79.809863,5350577.04
16090567,Elbern Markell Dr s/of Williams Pkwy,43.663197,-79.811507,5350577.04
